# Logfile created on 2025-09-09 15:29:36 +0200 by logger.rb/v1.5.3
2025-09-09 15:29:36 +0200: Memory Usage (422220K) : Starting running IHP-SG13G2 Klayout DRC runset on /home/herman/github/KrzysztofHerman/designs/Open-Padrings/28/final/gds/top_filled.gds
2025-09-09 15:29:36 +0200: Memory Usage (422220K) : Ruby Version for klayout: 3.2.3
2025-09-09 15:29:36 +0200: Memory Usage (450328K) : Loading database to memory is complete.
2025-09-09 15:29:36 +0200: Memory Usage (450328K) : IHP-SG13G2 Klayout DRC runset output at: /home/herman/github/KrzysztofHerman/designs/Open-Padrings/28/drc_run_top/top_filled_top_via1.lyrdb
2025-09-09 15:29:36 +0200: Memory Usage (450328K) : Evaluate switches.
2025-09-09 15:29:36 +0200: Memory Usage (450328K) : table_name selected  via1
2025-09-09 15:29:36 +0200: Memory Usage (450328K) : Klayout will use 1 thread(s)
2025-09-09 15:29:36 +0200: Memory Usage (450328K) : deep mode is enabled for via1 table.
2025-09-09 15:29:36 +0200: Memory Usage (450328K) : FEOL enabled: true
2025-09-09 15:29:36 +0200: Memory Usage (450328K) : BEOL enabled: true
2025-09-09 15:29:36 +0200: Memory Usage (450328K) : OffGrid enabled: true
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : prboundary_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange0_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange0_pin has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange0_text has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange1_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange1_pin has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange1_text has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange2_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange2_pin has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange2_text has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange3_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange3_pin has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange3_text has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange4_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange4_pin has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : exchange4_text has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : isonwell_drw has 0 polygons
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : Total no. of polygons in the design is 4132317
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : Loaded TECH DRC rules values from /home/herman/github/KrzysztofHerman/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2025-09-09 15:29:39 +0200: Memory Usage (468248K) : Loaded default DRC rules values from /home/herman/github/KrzysztofHerman/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2025-09-09 15:29:39 +0200: Memory Usage (470808K) : Total area of the design is 1440000.0 um^2.
2025-09-09 15:29:39 +0200: Memory Usage (470808K) : The design dimensions are 1200.0 µm * 1200.0 µm.
2025-09-09 15:29:39 +0200: Memory Usage (470808K) : Starting general IHP-SG13G2 derivations.
2025-09-09 15:29:39 +0200: Memory Usage (470808K) : Starting Pwell derivations
2025-09-09 15:29:39 +0200: Memory Usage (480468K) : Starting IHP-SG13G2 DRC rules.
2025-09-09 15:29:39 +0200: Memory Usage (480468K) : Running all FEOL rules
2025-09-09 15:29:39 +0200: Memory Usage (480468K) : Running all BEOL rules
2025-09-09 15:29:39 +0200: Memory Usage (480468K) : Starting 5.19. Via1 table
2025-09-09 15:29:39 +0200: Memory Usage (480468K) : Starting 5.19. Via1 table derivations
2025-09-09 15:29:39 +0200: Memory Usage (480724K) : Executing rule V1.a
2025-09-09 15:29:39 +0200: Memory Usage (482516K) : Executing rule V1.b
2025-09-09 15:29:39 +0200: Memory Usage (482772K) : Executing rule V1.c
2025-09-09 15:29:40 +0200: Memory Usage (482772K) : KLayout DRC run for table 'via1' completed in 4.02 seconds
